order_id,payment_type,payment_value
84b1a040b5,credit_card,71
0417c9ab9d,credit_card,367
85bc57a3e8,credit_card,174
ff5389bcdb,credit_card,30
3bb2984ffa,credit_card,324
9570539b2a,credit_card,69
be8825818e,credit_card,223
a7b9ca3e19,credit_card,167
c24d5cfbab,credit_card,194
517505d25c,credit_card,119
671c156285,credit_card,76
edcf1e1eeb,credit_card,314
4ff146e64d,boleto,138
459c8e5f96,credit_card,203
f16d63adff,credit_card,21
86ffd26cba,credit_card,89
839a61f2e7,boleto,163
6b4383f4e8,credit_card,91
c1f5702e0e,credit_card,91
d99158c3b2,credit_card,62
3656fe1c2f,voucher,96
62942803c1,credit_card,162
8179e1a142,credit_card,30
40dabf0420,credit_card,288
7547e3b174,credit_card,261
df3330ae0f,credit_card,440
1028f27789,credit_card,150
e6f95a7496,credit_card,73
274bfb4da6,boleto,75
3d3047f50d,credit_card,92
4dca9eeee0,credit_card,67
5a9091e3b6,credit_card,42
6491195926,boleto,173
4b73f647e2,boleto,741
abe6fc40cd,credit_card,221
f69ae31bce,credit_card,173
fae7474cb4,credit_card,343
c9c3b33329,credit_card,119
ac68ca3267,debit_card,1490
1b4d9a7458,credit_card,117
2365a10370,credit_card,162
1b06aad4a9,voucher,90
7f4ffc58a7,credit_card,199
9d4ef6bf85,credit_card,66
536e26cd79,boleto,119
2df5ebb637,credit_card,36
4273d1dff2,credit_card,152
a72c7ab834,voucher,74
009c278fa2,credit_card,45
b38869bc2b,credit_card,247
b69bfdde98,debit_card,31
d1f7b8ef7a,credit_card,24
42299af0a6,credit_card,43
2eaf7dfaec,credit_card,60
bfc2b97037,credit_card,1415
863a5aae02,boleto,35
588d8a3645,credit_card,1223
3f8d6d4cd3,credit_card,128
8f403b0cd8,credit_card,124
cd1734bd80,credit_card,88
ec5a489ff2,credit_card,46
5495e34062,credit_card,152
2f7c478f21,boleto,539
d3b7594cc1,credit_card,47
161dded945,credit_card,213
5b6793d19c,boleto,57
1816604dbb,credit_card,77
1728325be5,credit_card,59
8be05ca817,credit_card,49
38d1046513,credit_card,96
7b21dc72af,boleto,116
104510f879,credit_card,167
7ff9f85b17,credit_card,61
e71957268e,credit_card,862
a489094200,credit_card,348
dacb2204ac,boleto,32
bee2b7c607,credit_card,218
8046a8ff53,credit_card,172
569fce9b20,boleto,155
65ac166c30,credit_card,71
442f0c2387,boleto,89
4ab19a6809,boleto,32
d2e18fcf7e,voucher,20
26330ea8da,boleto,75
1c020d85d8,credit_card,40
bfbe4da700,credit_card,93
570610b25d,credit_card,493
35aade4104,boleto,84
a26aba3dbb,credit_card,165
2efd11439a,credit_card,768
6c4e1e1b05,credit_card,80
8c7567ec8e,credit_card,77
6e4c6bf06e,credit_card,100
540aa72ba8,credit_card,275
cbfc4f1ebf,boleto,70
5d4641e1bc,credit_card,173
57ce980154,credit_card,60
9052586928,credit_card,21
e02d1acde6,credit_card,95
0ead7996f8,boleto,87
a684a88059,credit_card,68
5ab9f5cd19,credit_card,88
6f1099a755,credit_card,160
d00ff6010b,credit_card,169
04130ed256,boleto,46
23e9d59ee7,credit_card,137
79c2ffc2f0,credit_card,83
db88c73b90,credit_card,238
33401d2d06,credit_card,69
104db3ac25,boleto,241
8895673f81,boleto,178
1ce7fbaa63,credit_card,85
888806c9bd,credit_card,340
51f5cd4115,voucher,50
8a32a50c6b,credit_card,85
b9e0c2dfab,credit_card,132
cf90a0857f,credit_card,167
5db44e5b80,credit_card,39
b5645b72f0,credit_card,125
242bcea719,voucher,12
8b08f0e729,credit_card,136
a3d6f1c32e,voucher,99
fdcafe63da,credit_card,3
1b3d11cf9f,voucher,200
91fe2d042b,credit_card,61
615ca9b2af,boleto,122
81ea9ed273,credit_card,187
f55e3574a0,credit_card,136
42802b4a17,credit_card,413
032d90128b,credit_card,166
bddff28834,credit_card,134
57b490831a,credit_card,61
c859030352,credit_card,284
bfe3860674,credit_card,116
07fc346abd,credit_card,231
1219c95f80,boleto,84
3d87ba4f76,voucher,37
54d6f9d8f5,credit_card,348
790bb4bb68,credit_card,167
930ce01cc6,boleto,45
194f1c2a12,credit_card,39
0e3e9ace0a,credit_card,106
4b47ca7c32,credit_card,96
b2e2180124,credit_card,35
2720322b26,credit_card,306
aac634f35c,credit_card,71
9ee2b040a6,boleto,236
2122719f6f,credit_card,0
56ed02af90,credit_card,96
eb909cbbd3,boleto,78
6f6b5c08b8,credit_card,132
594013e81f,voucher,129
d468753370,boleto,224
4483bebac8,voucher,74
53986010cd,credit_card,264
e06797dee4,credit_card,37
6567e0ba7d,credit_card,109
39079435e2,boleto,128
88ed58abfd,credit_card,63
0cc4f59df5,credit_card,616
780bb1875a,boleto,37
6e92a04973,boleto,42
47a53fe6f9,credit_card,790
5dd2d22e13,credit_card,187
9a9005e225,credit_card,97
c6f6cbb3c8,credit_card,104
f7181fc3cf,boleto,128
5d4c603026,credit_card,23
851b7dd1e7,credit_card,67
dda4275691,boleto,74
98e3a00dc4,boleto,282
7604b2e352,voucher,34
1f3be03252,boleto,405
5dedb012dc,credit_card,450
69f57d3eb1,credit_card,142
23229014c0,credit_card,56
f16e4c5b20,credit_card,113
047ea1a58a,boleto,186
9403f18654,boleto,135
a91c3d9045,credit_card,232
463dc1b7fe,credit_card,76
4b505f3faa,boleto,62
5b6d41acb7,credit_card,208
2af768daf2,boleto,158
24149968ad,credit_card,101
ad430bc59d,credit_card,206
689624d719,credit_card,91
ab8f855759,credit_card,289
9ad10c6975,credit_card,53
bff2299c68,credit_card,147
547de36b53,credit_card,108
9e8bf3ebc8,credit_card,70
8121a5da48,credit_card,119
93e89f81c8,boleto,47
b88097025f,credit_card,60
cd46e7067c,credit_card,125
6fa5088dcf,credit_card,0
d5019697ad,boleto,152
55f1406559,boleto,224
25cb912c67,credit_card,149
369423839b,boleto,331
32ed6bdde3,credit_card,41
10482cea05,credit_card,116
833fbc971c,credit_card,145
fcdc072507,credit_card,119
95866ba744,boleto,328
604d4d8f96,credit_card,117
05e6501cdf,credit_card,44
5ed4a711ab,boleto,81
8e2b743537,credit_card,240
c906d290e5,credit_card,35
95e0777222,credit_card,176
048beca6cc,credit_card,173
4bbf3cd0e5,credit_card,313
bad29fab02,credit_card,137
6c27984bdd,boleto,55
c24b846250,credit_card,156
30b971d10c,credit_card,31
2d395688fd,credit_card,99
0c6777b2bc,credit_card,165
1ce8d14cbf,credit_card,142
c8bb5e3a32,credit_card,106
8394de68d3,credit_card,49
f6bceb62b3,credit_card,38
b454e4c4cc,boleto,158
6cd5b34948,credit_card,47
07ac5d2775,credit_card,200
b761497bef,credit_card,262
f6b21dc04f,credit_card,52
e1cef1d9d9,credit_card,107
707a334be4,boleto,108
9a3fe20d67,credit_card,48
5f4fb62760,credit_card,70
1f559479dd,boleto,66
5d80dfb48f,credit_card,31
5ff6b1218c,credit_card,78
8a6b47967a,voucher,874
b3fd6f1d72,credit_card,822
fae3b1a8d4,credit_card,32
0aea558128,credit_card,50
bdb7914e75,boleto,256
3bce97659e,credit_card,139
94302f2c0b,boleto,141
5342639ad4,credit_card,125
2343154aea,credit_card,72
214e3e63d0,boleto,180
09fd1722d0,boleto,176
c5b0334dd1,credit_card,245
41944cf624,boleto,52
0f91648980,credit_card,173
1ccabc4484,credit_card,62
1fb19f4cd7,credit_card,370
e90eebea41,credit_card,20
0cd41d4323,credit_card,127
1016b48b6d,boleto,45
bf4224a194,credit_card,60
1e74416e1d,credit_card,34
7856cc6567,credit_card,197
f804183989,credit_card,575
c8f4027dbf,credit_card,76
152066afaa,boleto,50
bd53eaf563,credit_card,89
4e426aca1d,credit_card,62
901465dae9,credit_card,191
97f628c239,credit_card,35
46ec3fc4e7,credit_card,62
14d5f7d2a3,voucher,16
4fa6e0de7b,boleto,49
3c8cf4a640,credit_card,117
0799a27b55,credit_card,204
bacacd90ea,voucher,12
9d9d06f2b1,boleto,37
1196240b71,voucher,32
44820bce2c,boleto,96
07f6947cb7,credit_card,32
ddcb9f9240,credit_card,322
18c4836611,credit_card,53
9400f275e4,credit_card,125
74b1932a11,credit_card,83
bc839831ba,credit_card,190
02624f7cd7,boleto,48
6737b4702a,credit_card,201
bff822e465,credit_card,69
a7945c880a,credit_card,38
80dabd6ee5,credit_card,106
81254dd1f6,credit_card,34
7f39ba4c90,credit_card,916
2d1e2d5bf4,credit_card,134
c75113aa2b,credit_card,48
9236b5f696,credit_card,82
3636e49ba7,credit_card,141
cd2079cf74,credit_card,42
be9b657bc6,credit_card,168
73c39370b3,credit_card,98
61cbfd453b,voucher,1
8f056cc6f9,credit_card,182
45ae422805,credit_card,102
301e525fb2,boleto,181
22751a6069,credit_card,88
56ae029ed8,credit_card,51
1c518c9a4d,credit_card,132
d3959554e1,credit_card,139
796b04ac2c,credit_card,517
b3cb8cbd30,credit_card,134
1999bacd19,credit_card,33
604cf9b703,credit_card,113
52faca764f,boleto,162
f7abaa156e,boleto,88
22b29d286c,credit_card,160
65a20f5608,credit_card,105
19488ad1e6,credit_card,222
039450cd44,credit_card,124
b4e33e5502,boleto,24
214cc0f5b3,credit_card,203
4665a66ed8,credit_card,137
f2db192253,credit_card,57
fbb6f530a2,credit_card,77
f694a43692,credit_card,82
6744ba320c,boleto,57
4dbca7341b,credit_card,105
bb00437188,credit_card,69
668ee41081,credit_card,118
ace40b7f66,credit_card,49
ce9ab4cfbb,credit_card,31
bb826b56d5,credit_card,135
9df9587a3d,credit_card,72
f591324def,boleto,148
82f66e51ca,boleto,96
31a200fac5,credit_card,89
0eae12a41f,voucher,64
75b60fe8ae,credit_card,40
2045198a6e,credit_card,128
31002d1cf4,credit_card,66
11483c6a16,voucher,20
f5ac2f2da6,credit_card,103
5be8e1e5d0,boleto,163
cfd2d08361,credit_card,233
d1a3dc85b8,credit_card,135
8f4c2a460c,credit_card,416
1562a930fc,boleto,38
251a41d31f,boleto,78
7700cd5882,boleto,114
0121cfa7c9,credit_card,46
00b7174ea5,credit_card,92
9103eec003,credit_card,77
0bf105a936,credit_card,365
6f6665c1d7,credit_card,109
6e57e23eca,debit_card,333
c7c9aa7dc6,credit_card,151
51868729f7,boleto,79
ca7e19e74d,credit_card,27
614e6a3e3a,credit_card,206
5b33495590,credit_card,20
d25f2ec502,boleto,205
4fb76fa13b,voucher,16
02f4865eba,credit_card,139
5aca16835e,credit_card,461
3b72952103,boleto,32
4b66db573e,debit_card,46
2570066b26,credit_card,73
c4c4ea24b8,boleto,106
f8a93d345f,credit_card,78
7166be5784,credit_card,87
87ccc531f1,credit_card,175
4c339dfdfa,boleto,103
ffab9e4ebd,credit_card,130
eec2067eb7,boleto,121
f65b97e0ce,credit_card,48
f08abbff7e,boleto,102
b27afd384f,credit_card,43
b02f16483f,credit_card,29
16febac56c,credit_card,154
fa970cce95,boleto,163
7bac1567c0,credit_card,72
1a7c68f8b0,credit_card,31
d744783ed2,voucher,1
33797bbcfc,credit_card,21
027fb25040,credit_card,142
4f4830984a,credit_card,45
ea46c27241,credit_card,125
2d30bcdaaf,credit_card,66
1085720f31,credit_card,77
cdfdb4e7e8,boleto,597
a575e7dee2,credit_card,419
40fd591202,credit_card,75
af74091f11,boleto,105
a14a2e543b,credit_card,118
b058f625ec,boleto,210
a5ea255563,credit_card,64
40df325dfb,credit_card,143
cff0989119,boleto,75
900701305c,credit_card,108
78a0405180,credit_card,79
2ce7fb3d93,credit_card,56
7d72631908,boleto,69
e2d992dfb2,credit_card,464
b826c69bf9,credit_card,76
28e5cef9cc,credit_card,54
ac7838d685,credit_card,115
4ae185f901,boleto,82
fbf352b18a,credit_card,69
ec7a019261,credit_card,19
6d482de66f,boleto,32
ad7e5a65ea,credit_card,131
cf5dc40ae9,credit_card,310
26abbf5ff4,boleto,176
f0a85291bc,credit_card,52
7d0a795789,credit_card,52
410a396b1c,credit_card,69
639a1c4782,credit_card,89
0f6f05d4fb,credit_card,79
edcd987f77,credit_card,54
1ff217aa61,credit_card,44
9d0ead55b2,credit_card,153
6e4eb025aa,credit_card,39
b8801cccd8,credit_card,27
135b582ac1,voucher,82
ccb3dbd615,credit_card,4
c03748652e,credit_card,481
177eb8fe1a,credit_card,170
b4eabf9a64,credit_card,106
7a8adf1b52,credit_card,1083
7ebc5c60f5,boleto,148
513a94a016,credit_card,240
d00d7bc5d6,boleto,118
be189e2867,credit_card,950
40deb01ced,boleto,26
3d6031aba8,credit_card,161
1667776af9,credit_card,94
510ba3ddc8,credit_card,129
ff3e501f56,credit_card,470
f4660b7c97,credit_card,435
2116afd891,credit_card,39
7f17ed9fe6,credit_card,46
71a911a350,credit_card,185
59a0b1e1b9,boleto,160
4aaf9b9778,credit_card,288
2471062229,credit_card,144
14443bc93c,boleto,198
05c5e3014f,credit_card,42
e3d8160bbe,credit_card,182
1916e2d2cd,credit_card,130
82b3e56e64,credit_card,98
3a3aed58b0,credit_card,285
a336de4bbd,voucher,221
481cc1808e,credit_card,350
c6c0dc0b58,voucher,30
0466015790,credit_card,64
a5d7b98276,credit_card,66
08d84fb047,boleto,27
b8e9df924b,boleto,73
d0c3c2b7f8,credit_card,20
e14b9bc8bd,credit_card,116
f161d2927f,boleto,100
20d82c3867,credit_card,185
6c44f75ed9,credit_card,90
bb0c84a759,credit_card,220
d9091cd1d6,credit_card,171
9dabd200c5,credit_card,260
7a0625aff6,credit_card,74
9b95b783cb,credit_card,127
0a8b3b277f,credit_card,244
e54ac9a443,credit_card,208
bebea877b4,credit_card,124
191abde9c3,credit_card,148
a58490145a,credit_card,347
b482da27c4,credit_card,175
4cd9915def,credit_card,163
d12102a0ff,credit_card,102
9e70889415,credit_card,84
b6cc6c3ee0,credit_card,26
4d2e263481,voucher,20
9b156799a5,credit_card,288
d0fe029035,credit_card,50
e532f72959,boleto,65
8aa41a2ff8,boleto,148
70e7a11b17,credit_card,173
5ded9a59e8,voucher,30
26693e6388,credit_card,65
accd8ec914,voucher,20
b45a5a1ecf,boleto,189
e481de0886,credit_card,52
ae76bef74b,credit_card,150
bb319a363d,credit_card,303
1cc90ba7cd,credit_card,214
6feae1bd5c,credit_card,53
10ac5d510c,credit_card,138
5474faa702,credit_card,60
dd45d98300,credit_card,92
2c147afbdc,credit_card,192
5175f15824,credit_card,61
ad2a607cb9,credit_card,162
1af215a28c,credit_card,104
868b6fde33,credit_card,57
9636f1dc90,credit_card,2
7acfd4aa33,credit_card,367
80676617af,voucher,32
5e2a5be142,boleto,27
64099350b7,credit_card,18
204c3a0761,credit_card,226
50b12be3bc,credit_card,105
0e1c841770,credit_card,65
c7ede3b925,credit_card,61
df2b5e7523,boleto,22
525c285a91,credit_card,139
e7a7c3f23a,credit_card,168
621be24850,credit_card,317
20eb7eeb96,credit_card,168
ed6d997cc1,credit_card,147
4b8332fdbf,credit_card,204
9d444e4250,credit_card,176
20ef96a948,credit_card,28
2a92b584c4,credit_card,117
4bcd0329b7,credit_card,292
b0018957ad,credit_card,155
a686674744,boleto,32
9eba943497,credit_card,246
e0f9722525,credit_card,83
b8098f09f8,credit_card,58
b9581bf1b6,credit_card,77
c0585e6e74,credit_card,36
e70b63c381,credit_card,395
ba8a2682e4,credit_card,58
f3da221e0d,boleto,34
99482042fe,boleto,35
59ed221ecf,credit_card,209
c195e20770,credit_card,106
935759ea87,credit_card,35
b5d3a4b81a,credit_card,439
c2d771090d,boleto,349
4f916177e0,credit_card,8
4ff26dfe35,credit_card,192
17369d934e,credit_card,56
2fe2b3f315,credit_card,176
b3f61a24a3,credit_card,186
c8d8ae22c9,credit_card,83
f24ceadb94,credit_card,22
dfc03c094a,credit_card,119
a13dad9bac,credit_card,15
9931d81b3c,boleto,42
4b37519166,credit_card,100
38bf87ca0f,voucher,32
3efbba59c6,credit_card,650
116d9a3f02,boleto,34
728b33a8cc,credit_card,81
25cbbd756e,credit_card,118
c1e4bdeeda,boleto,92
e1ebf9d9fb,credit_card,34
b914860416,boleto,91
00b9e0f8f5,boleto,56
1e454110fa,boleto,69
4474caba80,credit_card,143
b0aab42458,credit_card,45
9c9a4274d5,credit_card,148
d56564f21e,credit_card,7
1c2aa46c96,boleto,68
48e70325bb,credit_card,427
4b3fd3a64d,boleto,260
dc942b12a2,boleto,172
13b4a241ec,credit_card,63
b5520058ea,boleto,143
c5c2232db3,credit_card,92
fcc6295008,credit_card,126
79597476f6,credit_card,212
0393dfaf21,credit_card,1172
fad470f784,credit_card,154
e19721a12b,debit_card,87
c07b6d01a2,boleto,36
e6bd0a7a46,boleto,440
04210d64e3,boleto,261
99429e46b1,credit_card,64
8f627f546b,credit_card,136
d7ade8c5f3,boleto,24
de81104d0d,credit_card,136
f77e96b95a,credit_card,77
66ec1ee812,credit_card,51
594c468bf0,credit_card,71
8828c44862,credit_card,94
9877138731,credit_card,107
34a0185eb0,credit_card,290
12321543ad,credit_card,64
1a0b81380b,credit_card,71
f850238de0,boleto,177
d17f1a91c6,credit_card,81
cd664e1975,credit_card,57
39d4caa5cd,credit_card,31
7e4c1200b2,credit_card,43
ea88e47f48,credit_card,127
6cb37002aa,credit_card,106
d0a40dd7cf,debit_card,37
eb61a0dc3b,credit_card,138
9984214090,credit_card,46
2b877f0d1e,boleto,130
7579e83c4b,credit_card,64
40ebc9d21a,credit_card,114
7297f6bfea,credit_card,38
e2b6044bf5,credit_card,277
bca0fe55e7,boleto,47
7312e901d2,credit_card,70
c9532b497b,credit_card,72
dc55465951,credit_card,134
8439dd6638,credit_card,49
9021cf1919,boleto,233
44c279ea1d,boleto,52
0c3e491fe8,credit_card,186
793e6ea319,credit_card,471
1f77203b7f,credit_card,107
6b11abc029,boleto,217
43a23a9a05,boleto,60
53a75d6695,credit_card,96
ea9c1cc0e0,credit_card,710
bc42350f12,credit_card,49
fa65dad1b0,voucher,1
a833e4af2b,credit_card,261
b8d5cd6eb8,voucher,20
f84c351f8e,credit_card,167
07d5adada6,credit_card,420
38567ea58a,credit_card,116
6026f1c6e0,credit_card,231
5d3459c901,credit_card,81
9d2341ec61,credit_card,242
5e42b08c85,credit_card,101
d5e8c3df20,credit_card,296
a5ee139d15,credit_card,28
b0cd372b41,boleto,70
a69a5c4111,credit_card,168
bda572f45b,credit_card,54
96ccc8ebc4,credit_card,151
434eed8762,credit_card,75
c4e6c7d111,credit_card,123
a84a2c86f4,credit_card,192
668d116236,boleto,133
e885304ec2,credit_card,169
9888a350c9,credit_card,52
217bf2a8e5,credit_card,106
0e8a52f34b,credit_card,91
731739da25,boleto,230
f54fc4773a,credit_card,151
e7769dad49,credit_card,31
fb20235870,credit_card,405
9d83ef2eae,credit_card,72
e21e08b6ee,credit_card,90
91d231727e,credit_card,164
31ee7866f7,boleto,103
1de7a41d38,boleto,32
26a44b28ac,credit_card,77
cc5aa8cda6,credit_card,146
bc8a5de6ab,credit_card,158
e8e4ccb8fb,credit_card,88
3551cfc89b,credit_card,300
9446826a31,credit_card,816
5ad67427b3,credit_card,224
c8d07bf016,credit_card,235
4e8c3b29f4,boleto,216
d62dee82fb,credit_card,204
e9dba6bfcf,credit_card,109
81a7125e95,credit_card,51
68706b8abe,credit_card,74
13bc2aa1a8,credit_card,53
2f1d5b7529,boleto,279
8778e115b7,credit_card,65
6f4d7831b4,credit_card,27
e9740abcb6,credit_card,56
154c7a0d28,credit_card,77
a7070a3e26,credit_card,520
0a7ef385ee,credit_card,96
80f1cd10d6,credit_card,34
78713fcdca,credit_card,62
fbb8b95a77,credit_card,51
8f090a4ecb,credit_card,20
6f2d341a75,credit_card,67
f79fa5890e,credit_card,176
d4863946c5,credit_card,197
dd2af5e0a6,credit_card,52
0b03fa2615,credit_card,152
49b40d0575,credit_card,742
7a92ce27fd,credit_card,88
c87d7a80e2,credit_card,315
a2c828fce4,credit_card,76
c54c9b37bc,credit_card,377
a4680fb98f,credit_card,48
c87addc63a,debit_card,177
f4021afbf7,boleto,239
e0519f85bb,credit_card,27
dc834ac194,credit_card,98
9fc6440104,credit_card,104
e2a4e699c1,credit_card,178
98bef220ed,boleto,57
cfdf81381a,credit_card,80
13f13b57aa,boleto,192
ceeaf57b8e,credit_card,43
a3374c409b,credit_card,322
f001655c8c,credit_card,60
50564f05e2,boleto,34
465cfd7016,credit_card,63
da22537604,credit_card,328
7a398cc355,credit_card,134
322b584bcc,credit_card,409
eb188a1755,credit_card,573
b0aa6adc10,credit_card,281
f49051d4b1,boleto,553
0e80321be8,credit_card,112
6ddda171d2,credit_card,364
49486dab19,credit_card,151
9d078a66d3,credit_card,113
ad7e012867,credit_card,175
22170faea0,voucher,196
9e64fa6df9,credit_card,153
e68452f95d,credit_card,288
cdde87555b,credit_card,227
045b7b7bf2,credit_card,26
428a2f660d,credit_card,1225
38b7d71941,credit_card,116
49aa82d120,voucher,1
7aea47643f,credit_card,108
a0b393aaf1,credit_card,145
03be2f6203,credit_card,158
d2bff83d0e,credit_card,130
2b4d04cfb8,boleto,208
e12e000576,credit_card,60
9164c2999f,credit_card,102
ded176f58e,credit_card,75
343214a6de,credit_card,59
7af03c34c1,credit_card,169
df7057f1e8,credit_card,154
5dd21baa3b,credit_card,75
c622010ce1,credit_card,70
6a8df9094f,credit_card,69
0035e6b7ad,credit_card,34
4568a2bce4,credit_card,55
e9d122ccd0,boleto,120
9c7e6c08ea,credit_card,296
016a938f2b,credit_card,643
8deef23d1f,credit_card,297
4f61042cd8,boleto,110
9eda5cd4fa,credit_card,111
dba28a189f,boleto,51
5630f20edc,credit_card,57
dc20ddee58,credit_card,75
1799b503cd,credit_card,425
f9fbe9f30c,boleto,97
8797dc9657,credit_card,158
fa4a86f696,boleto,26
522bab90fe,credit_card,76
3388fa275f,credit_card,343
a8c02875c8,boleto,1626
8dfcba6431,boleto,95
97eb626e84,boleto,30
30c5c21cd3,credit_card,177
b74d9d0509,credit_card,306
65744f8262,credit_card,55
e992307f91,credit_card,58
4bd3e6b766,credit_card,647
2b629b6b09,boleto,214
ef1d282a12,credit_card,44
f85b00b882,credit_card,67
5f1b02bb30,credit_card,484
9918c968f3,credit_card,69
f9b9315ba6,credit_card,77
54c4c0c7e9,credit_card,160
4534e0f076,boleto,86
46770adcb6,credit_card,48
249ec92a87,credit_card,97
3663f9f855,credit_card,459
d77a9259e9,credit_card,102
707029282a,credit_card,96
d2856f6ebe,credit_card,149
7b5c9b9ae5,credit_card,50
f36aa133ca,credit_card,186
e9fd118cfb,credit_card,167
7cd9f4c5a2,boleto,68
92013735c1,debit_card,275
4a43d3c223,credit_card,106
06bad3a130,credit_card,182
d14e5c5300,credit_card,41
7d6ffa9ff5,credit_card,326
4528148603,credit_card,774
5e11fe9f9a,credit_card,57
b785f684c6,credit_card,83
d47f38bfac,credit_card,63
18193d834e,credit_card,35
ee8479682b,boleto,40
ab86581e77,credit_card,190
8688a4903f,credit_card,85
3e7b10e577,credit_card,139
10516d5059,credit_card,128
4825259a3b,credit_card,80
a2392ac22d,credit_card,144
b52314e04b,credit_card,238
8dc67de08c,credit_card,369
dceb6ab566,boleto,80
42be6028bd,credit_card,98
375e5c6466,credit_card,189
0e5f95185b,credit_card,38
99d4cf1fba,credit_card,36
b7d6c506d3,credit_card,35
cdc165621b,credit_card,114
098899a1fc,credit_card,236
8978463004,credit_card,427
2bb5962dc4,boleto,186
a83c50dc6a,credit_card,93
6c6e45db63,credit_card,130
94003a7c90,credit_card,49
0cde8327c4,credit_card,346
4ed4a6e12e,credit_card,151
8e572fc4ed,credit_card,114
f73a6ab709,credit_card,46
cc523a6c97,boleto,131
ca57e2aced,credit_card,91
51c70023f5,boleto,147
9e49e81744,credit_card,269
39900b73a1,boleto,29
163f329bfc,credit_card,155
69f54f5263,voucher,14
556c0a42a8,credit_card,98
2ce48a416e,boleto,339
a93b122106,credit_card,27
