product_id,product_photos_count,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_weight_kg
6e24ce18a7,1.0,20.0,30.0,20.0,sports_leisure,6.85
f38ded084a,1.0,33.0,13.0,33.0,drinks,1.003
d64615580e,,16.0,7.0,11.0,other,0.3
aa8bc5595b,1.0,20.0,13.0,14.0,perfumery,0.333
c414790bdf,5.0,26.0,8.0,18.0,electronics,0.4
820f00b477,1.0,41.0,26.0,27.0,small_appliances,7.5
0366dd798c,15.0,39.0,20.0,46.0,pet_shop,3.5
95d4404184,1.0,37.0,23.0,35.0,bed_bath_table,1.3
29b65c78c1,1.0,16.0,16.0,16.0,perfumery,0.35
b39da6a215,3.0,32.0,50.0,20.0,toys,1.2
4d78056b9f,2.0,80.0,11.0,11.0,luggage_accessories,0.6
43f911ac50,1.0,19.0,15.0,18.0,health_beauty,1.617
1aa2ed670a,1.0,38.0,6.0,29.0,bed_bath_table,1.0
5cca824e6a,1.0,16.0,23.0,19.0,computers_accessories,0.2
914cb9a32d,2.0,54.0,7.0,15.0,furniture_bedroom,1.7
3625fbaf82,4.0,25.0,8.0,25.0,sports_leisure,1.6
4724ffa427,6.0,16.0,9.0,11.0,health_beauty,0.55
a2db3ea310,2.0,32.0,12.0,12.0,computers_accessories,0.2
0ecb699933,2.0,30.0,15.0,15.0,furniture_decor,0.6
f2a286e75c,2.0,16.0,14.0,14.0,watches_gifts,0.14
2fc738cd83,1.0,16.0,16.0,16.0,toys,0.35
5ccc345bae,1.0,36.0,22.0,24.0,sports_leisure,3.0
f4b4b654b5,1.0,16.0,15.0,15.0,telephony,0.2
36f8f85fb4,3.0,29.0,4.0,21.0,bed_bath_table,0.95
18e2f2853a,1.0,16.0,11.0,11.0,watches_gifts,0.6
ec1a2701e8,1.0,34.0,8.0,38.0,bed_bath_table,3.6
71f4e8616f,1.0,33.0,4.0,13.0,sports_leisure,0.2
5e702ce174,3.0,25.0,52.0,37.0,housewares,7.1
17c52ae67f,5.0,16.0,5.0,14.0,fashion_bags_accessories,0.3
9f9a7e97e0,6.0,21.0,7.0,15.0,costruction_tools_garden,0.215
34cca2ce29,1.0,23.0,4.0,17.0,health_beauty,0.15
22f9bcc723,1.0,21.0,28.0,17.0,sports_leisure,1.625
f8cd8a989b,4.0,70.0,15.0,15.0,furniture_decor,3.0
a038fb43df,1.0,38.0,10.0,38.0,bed_bath_table,1.05
b357dcb28d,6.0,16.0,3.0,11.0,cool_stuff,0.25
2727414578,6.0,48.0,36.0,16.0,small_appliances_home_oven_and_coffee,5.217
e493c5e2a7,2.0,40.0,10.0,30.0,housewares,5.55
a0b14f5ef8,5.0,16.0,6.0,12.0,musical_instruments,0.55
87689c3ea3,3.0,23.0,4.0,20.0,signaling_and_security,0.35
fa381a4a9a,7.0,62.0,10.0,22.0,sports_leisure,3.05
822448321a,1.0,29.0,3.0,21.0,books_technical,1.25
4f0e806431,1.0,17.0,44.0,37.0,luggage_accessories,0.7
46c01e2692,2.0,29.0,28.0,23.0,housewares,4.15
c1b908d9b4,1.0,28.0,24.0,11.0,health_beauty,0.3
e9e7c466f4,1.0,32.0,15.0,36.0,sports_leisure,1.25
2d4d78eecb,1.0,45.0,22.0,41.0,toys,2.444
b114bf337c,1.0,57.0,56.0,22.0,office_furniture,13.35
765b1b0a0b,1.0,26.0,21.0,21.0,housewares,0.6
7d6ff86688,1.0,18.0,13.0,14.0,telephony,0.231
79cdc73931,1.0,20.0,50.0,38.0,stationery,1.9
d048c38487,6.0,40.0,30.0,30.0,auto,16.9
49c668b9d3,1.0,23.0,8.0,16.0,signaling_and_security,0.15
3743820de2,1.0,16.0,16.0,11.0,computers_accessories,0.183
84a517a0e0,2.0,16.0,15.0,13.0,computers_accessories,0.225
fb9b26e56f,1.0,16.0,5.0,16.0,fashion_bags_accessories,0.05
67677f0c9d,3.0,16.0,4.0,20.0,computers_accessories,0.2
3c4fa3a388,1.0,19.0,11.0,16.0,health_beauty,0.606
32c871f179,2.0,11.0,11.0,52.0,furniture_decor,2.0
144266e158,2.0,30.0,32.0,27.0,cool_stuff,1.925
ee5329ffbe,1.0,23.0,7.0,15.0,health_beauty,0.25
eeee41946c,4.0,23.0,18.0,26.0,baby,0.6
ad53b74739,1.0,30.0,30.0,30.0,auto,0.05
bb5c167b9d,1.0,27.0,5.0,20.0,housewares,0.55
79e42c4fa2,4.0,42.0,8.0,40.0,musical_instruments,0.9
bfb85a2851,,16.0,2.0,11.0,other,0.2
38bd9bace6,1.0,20.0,20.0,20.0,fashion_bags_accessories,0.4
8a9405a507,6.0,35.0,15.0,20.0,musical_instruments,1.9
2a1dc7b4d7,1.0,20.0,13.0,15.0,home_appliances,0.5
34d0ca9f9e,2.0,69.0,11.0,11.0,furniture_decor,1.35
9b056287fe,1.0,21.0,20.0,16.0,health_beauty,0.8
0347f9daa0,5.0,29.0,39.0,45.0,luggage_accessories,9.075
60d1e21239,,16.0,19.0,16.0,other,0.3
89bbac967e,3.0,40.0,20.0,40.0,home_confort,3.5
6ce07ff93c,1.0,26.0,26.0,36.0,bed_bath_table,4.15
4cbe2c068a,1.0,32.0,10.0,11.0,sports_leisure,8.7
b3dc35a7b0,2.0,16.0,7.0,11.0,auto,0.15
d8d11b0dfd,2.0,19.0,3.0,11.0,telephony,0.1
16ba44d923,1.0,25.0,2.0,17.0,furniture_decor,0.303
266bd39cb9,2.0,90.0,20.0,25.0,sports_leisure,7.15
48b61c49e5,1.0,16.0,10.0,11.0,watches_gifts,1.0
3aa3fb2fdb,3.0,74.0,8.0,74.0,furniture_decor,11.85
254e83d871,2.0,20.0,15.0,22.0,telephony,0.651
01b8234bc0,3.0,20.0,15.0,20.0,sports_leisure,0.2
de4fdf0718,1.0,16.0,15.0,15.0,health_beauty,0.45
7fa573c197,9.0,48.0,61.0,47.0,baby,15.2
6eefea74d7,5.0,105.0,31.0,31.0,cool_stuff,21.9
a357f84a03,1.0,25.0,13.0,16.0,health_beauty,0.85
73c5d31861,,78.0,10.0,22.0,other,0.3
b61c2827d3,1.0,19.0,13.0,16.0,sports_leisure,0.329
40b09f33e6,5.0,60.0,20.0,29.0,stationery,7.15
6c5572c334,1.0,16.0,16.0,16.0,health_beauty,5.15
cc137d09f2,5.0,20.0,3.0,16.0,consoles_games,0.25
fc9ccf6863,1.0,40.0,20.0,30.0,auto,0.4
1f7164d40a,1.0,16.0,56.0,50.0,bed_bath_table,7.85
50b82b74df,1.0,19.0,7.0,12.0,health_beauty,0.3
ae96184923,1.0,23.0,18.0,23.0,housewares,0.75
633cb41f42,2.0,19.0,4.0,11.0,telephony,0.1
6f7326be49,7.0,30.0,12.0,30.0,housewares,1.0
827f677ed9,1.0,19.0,3.0,11.0,telephony,0.2
a6f2ba5bb6,1.0,20.0,15.0,15.0,health_beauty,0.45
0a96387463,2.0,30.0,40.0,40.0,furniture_decor,3.4
16fdfb4f82,1.0,19.0,3.0,11.0,telephony,0.1
09dbbe2c4f,2.0,40.0,30.0,50.0,baby,0.8
6f46359e56,1.0,16.0,16.0,16.0,health_beauty,0.65
9e6b8ecc9f,1.0,47.0,21.0,41.0,furniture_decor,2.5
d46fdf0e0c,1.0,23.0,4.0,16.0,books_general_interest,0.45
bd41529f5f,1.0,23.0,4.0,21.0,pet_shop,0.45
b8411dee24,3.0,24.0,7.0,29.0,bed_bath_table,0.525
f52b6b9e0b,1.0,50.0,50.0,50.0,housewares,2.8
cff277cb1d,1.0,20.0,12.0,12.0,computers_accessories,0.2
89c759803e,4.0,17.0,4.0,12.0,telephony,0.2
aaa86a9a39,5.0,24.0,2.0,17.0,auto,0.05
79938780eb,1.0,20.0,20.0,20.0,health_beauty,1.3
9376771cb9,1.0,24.0,18.0,24.0,housewares,0.175
875db21943,6.0,28.0,12.0,12.0,food,0.93
994f625d5c,2.0,16.0,7.0,14.0,watches_gifts,0.28
c344623528,1.0,23.0,14.0,19.0,perfumery,0.552
c86dde6d75,1.0,50.0,5.0,50.0,bed_bath_table,1.65
37fe4cdce8,3.0,40.0,10.0,30.0,bed_bath_table,1.0
a870c32995,2.0,16.0,35.0,49.0,baby,2.2
4f28b40a0f,1.0,20.0,8.0,14.0,baby,0.65
2d1d20d3c9,1.0,22.0,18.0,17.0,perfumery,0.15
f15982438c,1.0,33.0,7.0,33.0,garden_tools,9.2
b94d8ea73a,6.0,28.0,15.0,18.0,furniture_decor,0.9
627dc84ce9,3.0,16.0,11.0,11.0,fashion_bags_accessories,0.2
f1262e6654,1.0,17.0,7.0,12.0,perfumery,0.15
6feee83828,1.0,20.0,20.0,20.0,sports_leisure,1.3
9bc56dc1c1,3.0,30.0,20.0,30.0,home_confort,0.95
a42d0a44db,1.0,20.0,10.0,15.0,health_beauty,0.2
72c271a278,5.0,26.0,36.0,11.0,stationery,0.35
a3bb3642ad,3.0,25.0,5.0,15.0,computers_accessories,0.5
254689a977,4.0,43.0,83.0,43.0,baby,16.5
c9af29e8a0,2.0,69.0,11.0,11.0,furniture_decor,0.65
a694f2632f,1.0,60.0,30.0,30.0,sports_leisure,5.1
75aabc8e1a,3.0,24.0,7.0,14.0,stationery,0.3
09c3a2ea33,1.0,35.0,23.0,35.0,furniture_decor,1.15
23e7b9a386,3.0,18.0,4.0,14.0,computers_accessories,0.2
6f790ed0f7,1.0,49.0,84.0,49.0,baby,23.033
0f24b7516c,2.0,38.0,12.0,20.0,toys,0.43
8701ef265f,1.0,20.0,6.0,11.0,food,0.25
85df978207,2.0,20.0,6.0,15.0,cool_stuff,0.1
f90c81e1fa,3.0,16.0,12.0,9.0,health_beauty,0.31
c6fdec160d,1.0,80.0,60.0,60.0,furniture_living_room,30.0
fca6210838,3.0,84.0,8.0,84.0,furniture_decor,14.6
22ca1399dd,1.0,31.0,26.0,29.0,health_beauty,1.65
c438c9c697,5.0,16.0,12.0,18.0,toys,0.15
11c3ff6555,1.0,23.0,68.0,25.0,cool_stuff,1.65
2de5c479fb,6.0,22.0,21.0,16.0,garden_tools,1.05
fde7de6bf5,3.0,25.0,15.0,15.0,housewares,0.9
f25bb6afe1,4.0,41.0,4.0,41.0,toys,1.4
3b8b957801,3.0,20.0,4.0,15.0,telephony,0.1
ad183bca84,3.0,35.0,18.0,35.0,computers_accessories,0.6
679804d493,1.0,16.0,16.0,16.0,market_place,0.5
18870238fd,1.0,25.0,11.0,18.0,perfumery,0.563
7b1acf9059,1.0,21.0,7.0,14.0,electronics,0.15
f1f90547cd,1.0,47.0,37.0,38.0,furniture_decor,7.5
eaeb396efe,1.0,25.0,2.0,20.0,bed_bath_table,0.55
7569eb05a9,3.0,21.0,14.0,21.0,health_beauty,0.434
30cf0776f8,3.0,19.0,3.0,11.0,telephony,0.1
8d7ab37014,1.0,18.0,18.0,16.0,luggage_accessories,0.325
b1ae859558,2.0,60.0,10.0,40.0,bed_bath_table,0.6
9e658d39c9,6.0,41.0,21.0,21.0,sports_leisure,0.675
a7a9c0eede,1.0,19.0,10.0,91.0,electronics,0.501
869e769127,4.0,16.0,5.0,11.0,fashion_bags_accessories,0.2
7b813bcc93,1.0,23.0,8.0,14.0,health_beauty,0.537
33cd5581eb,1.0,28.0,10.0,18.0,watches_gifts,0.4
a2ff5a97bf,2.0,40.0,43.0,36.0,small_appliances,11.8
27c0cea4dc,2.0,55.0,30.0,55.0,baby,13.7
5919b992ce,2.0,17.0,7.0,12.0,musical_instruments,0.55
729a75e5cb,1.0,23.0,12.0,15.0,watches_gifts,0.35
ae04d3b0fa,3.0,20.0,18.0,15.0,electronics,5.525
30699bee01,1.0,49.0,50.0,30.0,signaling_and_security,2.775
e3a3f86744,1.0,42.0,25.0,15.0,cool_stuff,1.1
03ac940e93,1.0,77.0,14.0,34.0,garden_tools,6.8
1613b819ab,2.0,17.0,10.0,15.0,auto,0.05
e868c0f77a,1.0,23.0,18.0,18.0,computers_accessories,1.425
333f69c22d,5.0,17.0,9.0,16.0,computers_accessories,0.667
4407440c06,1.0,21.0,14.0,15.0,perfumery,0.45
4c88eca6c1,1.0,18.0,13.0,14.0,watches_gifts,0.287
0654d3c1e3,2.0,20.0,18.0,19.0,garden_tools,0.7
63c91bb26c,3.0,44.0,22.0,32.0,sports_leisure,0.85
4182ad8f6f,1.0,18.0,18.0,16.0,health_beauty,1.097
7aa53bb43c,3.0,26.0,57.0,39.0,luggage_accessories,16.2
e068d6beb3,1.0,45.0,15.0,35.0,bed_bath_table,1.9
55cfb8318a,2.0,69.0,11.0,11.0,furniture_decor,1.5
af9418dfcd,1.0,34.0,9.0,33.0,bed_bath_table,2.15
3b2d562ba6,1.0,21.0,8.0,22.0,fixed_telephony,0.9
cda3337475,1.0,35.0,16.0,16.0,stationery,0.4
0ba8d6ed82,4.0,25.0,5.0,12.0,health_beauty,0.4
e06ff9a961,2.0,30.0,10.0,25.0,housewares,0.8
562f4fcb4d,4.0,20.0,11.0,13.0,telephony,0.4
f0059d6f29,4.0,69.0,11.0,11.0,furniture_decor,2.75
2ace3826b9,2.0,30.0,10.0,20.0,fixed_telephony,0.75
9e3a963e73,3.0,20.0,22.0,22.0,health_beauty,1.5
16042ffa9e,2.0,19.0,20.0,18.0,small_appliances,2.167
1550a0fe15,9.0,68.0,44.0,35.0,baby,10.875
afc0353fe7,6.0,34.0,18.0,18.0,construction_tools_construction,2.1
f3412532ea,8.0,35.0,7.0,29.0,diapers_and_hygiene,0.7
ef69da85d3,1.0,40.0,50.0,40.0,garden_tools,14.35
a0aa27e9f5,1.0,26.0,17.0,18.0,computers_accessories,0.939
f3466e14c2,3.0,18.0,11.0,16.0,watches_gifts,0.56
9df7a56fa4,2.0,16.0,11.0,11.0,watches_gifts,0.4
fac45b7ba2,1.0,90.0,21.0,21.0,sports_leisure,4.95
9bd6de7d37,1.0,55.0,13.0,46.0,home_appliances,8.4
a2d0e33d71,,16.0,16.0,16.0,other,0.15
7f27a510cf,2.0,45.0,45.0,45.0,furniture_decor,7.4
ab29bedd66,4.0,21.0,21.0,21.0,auto,1.35
1c5e5b3851,1.0,16.0,16.0,16.0,health_beauty,0.3
33fac76e7f,2.0,20.0,20.0,20.0,health_beauty,0.55
e09d5f4f91,2.0,60.0,15.0,15.0,sports_leisure,2.35
7e0f1b886e,2.0,94.0,31.0,41.0,health_beauty,0.9
0aa63972ae,3.0,40.0,20.0,50.0,pet_shop,5.0
52064f1a09,1.0,45.0,15.0,35.0,bed_bath_table,1.85
a0cf997ca0,6.0,25.0,33.0,25.0,furniture_decor,1.5
186052b3f1,1.0,20.0,30.0,46.0,home_confort,3.2
2c004d873f,1.0,32.0,5.0,29.0,bed_bath_table,1.517
531e80cf1d,1.0,28.0,25.0,11.0,bed_bath_table,1.65
e6746d9281,1.0,17.0,14.0,13.0,perfumery,0.463
5eaec7fd1d,1.0,20.0,5.0,15.0,cool_stuff,0.2
4f45fa1109,3.0,16.0,9.0,11.0,fashion_bags_accessories,0.15
bc43d9cc64,1.0,31.0,29.0,29.0,sports_leisure,1.125
b833b995ca,2.0,20.0,15.0,15.0,housewares,0.2
e5458c88e2,1.0,30.0,15.0,25.0,auto,0.35
51e3084a33,1.0,22.0,7.0,15.0,sports_leisure,0.175
eccec1984c,3.0,16.0,2.0,11.0,watches_gifts,0.2
e3f398034e,3.0,17.0,9.0,14.0,computers_accessories,0.217
bf818ef79f,1.0,35.0,9.0,25.0,bed_bath_table,2.075
01cdc6fbdb,1.0,102.0,4.0,41.0,auto,7.05
7c6ae4d12d,1.0,33.0,30.0,30.0,sports_leisure,2.0
ea5dab9d78,2.0,19.0,4.0,11.0,telephony,0.2
f66b9de04c,2.0,45.0,86.0,27.0,kitchen_dining_laundry_garden_furniture,25.4
afa29d87f1,1.0,58.0,28.0,58.0,office_furniture,7.5
f20a0bbd61,6.0,20.0,5.0,48.0,furniture_decor,0.5
a0ef8572cd,1.0,40.0,11.0,34.0,furniture_decor,2.0
ed3ad08bb1,1.0,30.0,16.0,16.0,computers_accessories,1.85
e35f45a92b,1.0,19.0,13.0,32.0,computers_accessories,8.9
65223c2653,1.0,16.0,10.0,16.0,bed_bath_table,0.3
c0a3d13743,1.0,49.0,16.0,39.0,bed_bath_table,1.5
20daef67fa,3.0,25.0,2.0,15.0,health_beauty,0.1
e726b00d61,2.0,16.0,2.0,20.0,fashio_female_clothing,0.2
0ae10ca52e,,30.0,30.0,30.0,other,0.7
de7e978278,4.0,18.0,7.0,14.0,auto,0.9
7210a4f2af,1.0,26.0,7.0,16.0,health_beauty,0.15
1cc6c532b1,1.0,16.0,6.0,11.0,auto,0.15
b85fbb3b8e,1.0,25.0,25.0,25.0,furniture_decor,0.8
1c38f26a1d,1.0,18.0,26.0,17.0,garden_tools,0.363
5c12fb7781,4.0,16.0,10.0,11.0,perfumery,0.4
085481a1b9,1.0,56.0,38.0,48.0,furniture_decor,5.07
786beca54c,6.0,16.0,6.0,12.0,housewares,0.3
5f16ef3125,1.0,20.0,16.0,20.0,bed_bath_table,1.05
8bff0b13fa,4.0,31.0,15.0,24.0,health_beauty,0.879
9bc7d25a36,4.0,20.0,7.0,20.0,health_beauty,0.5
14449f7052,4.0,20.0,2.0,25.0,health_beauty,0.3
66a5f1151e,5.0,16.0,9.0,11.0,fashion_bags_accessories,0.15
64e296f9cb,1.0,23.0,16.0,16.0,watches_gifts,0.5
9bd5c7549a,3.0,34.0,8.0,31.0,toys,0.621
ee72ae8f6d,1.0,22.0,22.0,14.0,costruction_tools_garden,1.7
badbf5d003,1.0,16.0,2.0,11.0,construction_tools_construction,2.75
59f42de833,4.0,52.0,44.0,27.0,cool_stuff,13.4
1f55428557,,20.0,5.0,20.0,other,0.15
c8e85f0e77,4.0,61.0,58.0,24.0,musical_instruments,14.1
34e83bed8d,1.0,16.0,15.0,11.0,cool_stuff,0.1
2610a3a6c0,5.0,19.0,13.0,15.0,health_beauty,0.75
39678bc6dd,1.0,25.0,7.0,16.0,electronics,0.15
ac6c24af9f,6.0,35.0,3.0,26.0,auto,0.3
ba7298ca50,2.0,25.0,3.0,19.0,computers_accessories,0.1
81a266bbf4,2.0,41.0,9.0,34.0,furniture_decor,1.8
85ae33cb0c,1.0,19.0,4.0,11.0,telephony,0.15
b77f596e85,2.0,16.0,10.0,16.0,auto,0.2
251c15f203,4.0,42.0,25.0,15.0,baby,1.05
d33f55fbec,1.0,16.0,10.0,16.0,bed_bath_table,14.05
7d603b9650,2.0,29.0,16.0,16.0,housewares,0.917
df969ce58d,1.0,30.0,30.0,20.0,baby,0.35
20fbf8f831,6.0,40.0,20.0,30.0,pet_shop,1.45
0fa81e7123,1.0,46.0,2.0,36.0,bed_bath_table,1.35
e135dad580,2.0,16.0,14.0,16.0,health_beauty,0.2
f6c0bce283,1.0,17.0,11.0,15.0,watches_gifts,0.233
5ea135a7b8,2.0,20.0,10.0,16.0,luggage_accessories,0.4
2b1736cd69,5.0,20.0,20.0,20.0,auto,2.55
4b26e5a29c,1.0,50.0,32.0,70.0,housewares,3.7
18b0e642cb,2.0,41.0,2.0,29.0,computers_accessories,0.2
a2f28e3d47,1.0,27.0,27.0,13.0,pet_shop,4.417
2ac41de9b0,1.0,47.0,10.0,35.0,furniture_decor,2.7
d763e6048c,1.0,38.0,24.0,12.0,computers_accessories,1.2
66ffe28d0f,4.0,16.0,64.0,38.0,garden_tools,3.95
c114a4721c,2.0,27.0,13.0,17.0,air_conditioning,0.6
710b7c26b7,1.0,16.0,25.0,12.0,housewares,1.85
062d69b626,4.0,46.0,20.0,44.0,watches_gifts,6.75
fed5c40c27,1.0,24.0,12.0,18.0,electronics,0.15
574498be1e,1.0,30.0,5.0,30.0,bed_bath_table,1.0
2d89e78798,3.0,23.0,7.0,15.0,health_beauty,0.2
68c01f1f3e,1.0,18.0,11.0,11.0,health_beauty,0.35
bc4cd4da98,4.0,16.0,31.0,39.0,computers,2.65
400a9b04cf,8.0,35.0,8.0,35.0,health_beauty,2.25
3822a27bc3,1.0,30.0,6.0,25.0,bed_bath_table,6.4
cbe73e0338,1.0,28.0,18.0,28.0,housewares,0.95
58fd8873cf,1.0,42.0,12.0,42.0,bed_bath_table,4.9
d68016a005,1.0,30.0,30.0,30.0,health_beauty,0.8
6f4ed02e36,3.0,60.0,23.0,54.0,bed_bath_table,12.0
efcef300fe,1.0,25.0,25.0,25.0,pet_shop,7.3
038c0dd7c1,1.0,20.0,13.0,15.0,home_appliances,0.1
53ecc28576,2.0,26.0,14.0,14.0,garden_tools,0.353
1873d47fb4,1.0,16.0,32.0,12.0,health_beauty,1.25
4ffe5c9bcc,6.0,47.0,19.0,23.0,auto,3.8
867c96d2bb,3.0,65.0,8.0,45.0,furniture_decor,2.45
aeb2e29472,1.0,48.0,15.0,32.0,sports_leisure,0.7
0388b93e29,3.0,16.0,5.0,11.0,fashion_bags_accessories,2.1
4f8b31aef1,1.0,54.0,13.0,26.0,toys,0.475
4298b7e67d,1.0,21.0,14.0,15.0,computers_accessories,0.2
1b7b45fba5,5.0,42.0,10.0,22.0,sports_leisure,1.6
f06301dd6d,2.0,50.0,16.0,16.0,bed_bath_table,0.7
ef92defde8,1.0,24.0,8.0,15.0,housewares,0.45
0e54696a12,1.0,26.0,21.0,16.0,health_beauty,1.25
fc9f1b7e87,1.0,50.0,12.0,12.0,bed_bath_table,1.0
391ae69031,5.0,65.0,15.0,35.0,housewares,3.95
032e8352e7,3.0,105.0,5.0,69.0,furniture_decor,4.45
c8ab4e1fd5,2.0,55.0,25.0,20.0,toys,6.35
774dd887b3,3.0,36.0,12.0,26.0,bed_bath_table,1.65
bfa56a3082,1.0,16.0,7.0,11.0,health_beauty,0.35
1701185747,3.0,70.0,30.0,30.0,auto,10.55
8bb27b1d96,1.0,33.0,26.0,33.0,housewares,5.95
733ff3db55,3.0,42.0,20.0,31.0,stationery,1.1
16e148a208,1.0,49.0,10.0,34.0,luggage_accessories,0.7
488edbf156,1.0,19.0,16.0,16.0,food_drink,0.472
f92ece990b,12.0,49.0,29.0,34.0,pet_shop,7.3
d1c11e1044,1.0,19.0,17.0,16.0,pet_shop,0.417
501ae028cd,1.0,25.0,32.0,24.0,housewares,9.6
d88df6347b,1.0,20.0,20.0,30.0,industry_commerce_and_business,0.4
e0fb7b66c3,3.0,18.0,16.0,18.0,perfumery,0.613
8dc41bbd4f,1.0,54.0,19.0,42.0,bed_bath_table,4.325
a62f968b25,1.0,42.0,25.0,15.0,cool_stuff,2.25
c5736c891e,4.0,27.0,5.0,27.0,cool_stuff,0.5
0d95dd6703,1.0,16.0,39.0,37.0,stationery,1.25
ad4f8de013,1.0,35.0,40.0,34.0,small_appliances,3.6
5ed8f8ea53,1.0,18.0,11.0,14.0,watches_gifts,0.521
05cf9ac595,,20.0,3.0,13.0,other,0.15
8dcffcf214,1.0,16.0,5.0,16.0,stationery,0.158
d1ea799125,5.0,25.0,12.0,20.0,books_general_interest,0.65
5bbebc281f,2.0,19.0,13.0,20.0,home_appliances,0.5
51d1db0b0e,1.0,58.0,44.0,28.0,agro_industry_and_commerce,5.047
6868e3f08c,,29.0,5.0,27.0,other,1.0
7935326a35,1.0,18.0,18.0,18.0,perfumery,0.6
6d1befe53a,1.0,34.0,40.0,19.0,auto,1.8
86047e935e,,30.0,19.0,20.0,other,1.045
8f8cb7e4a7,2.0,28.0,13.0,15.0,toys,0.65
08a59a7c55,,28.0,6.0,27.0,other,0.4
e11f4a093c,1.0,25.0,8.0,25.0,sports_leisure,2.45
5f76bb88bf,1.0,28.0,26.0,26.0,housewares,9.7
cbece6847b,1.0,16.0,20.0,16.0,construction_tools_lights,0.75
413c11f2f7,1.0,31.0,18.0,18.0,sports_leisure,0.35
4925baf290,4.0,30.0,15.0,18.0,stationery,0.3
025249b91a,2.0,16.0,13.0,13.0,watches_gifts,0.5
fd1eb7fd67,3.0,45.0,10.0,24.0,perfumery,1.6
77ae02eaaa,5.0,24.0,2.0,17.0,auto,0.05
fc8e852906,2.0,68.0,8.0,13.0,furniture_decor,0.6
fbecfbe44e,2.0,40.0,40.0,40.0,market_place,5.0
cf5f0f6ba7,5.0,42.0,58.0,60.0,baby,29.25
101f391b9c,1.0,18.0,5.0,20.0,furniture_decor,6.2
f0f34793b3,2.0,95.0,25.0,64.0,furniture_decor,25.325
69c3a9ec3f,2.0,20.0,10.0,20.0,health_beauty,0.15
b84a91f1e5,3.0,19.0,15.0,20.0,watches_gifts,0.4
8c232245c5,1.0,25.0,22.0,24.0,housewares,0.45
84dacba9d4,2.0,80.0,23.0,33.0,housewares,16.3
27051f70cf,1.0,42.0,37.0,28.0,air_conditioning,5.524
576412dcec,2.0,31.0,12.0,31.0,computers_accessories,2.5
146f38b5c2,1.0,36.0,41.0,36.0,sports_leisure,3.4
bc527b3cbb,2.0,68.0,8.0,13.0,furniture_decor,0.65
a6c23736e4,6.0,16.0,16.0,16.0,perfumery,0.3
ce582a7aa0,1.0,16.0,5.0,16.0,baby,0.15
fcbdd87d29,1.0,16.0,4.0,11.0,stationery,0.3
43cc8e4d98,1.0,80.0,26.0,26.0,health_beauty,11.45
0678913581,2.0,19.0,19.0,14.0,auto,0.25
0687ef6a91,2.0,17.0,4.0,13.0,fashion_bags_accessories,0.05
24648c567b,1.0,16.0,12.0,12.0,watches_gifts,0.4
741e14d6cf,4.0,60.0,20.0,50.0,baby,1.35
0b2a1288e8,1.0,33.0,36.0,33.0,agro_industry_and_commerce,3.45
8e05862e7d,4.0,24.0,7.0,14.0,stationery,0.25
3c4e378246,1.0,30.0,5.0,20.0,sports_leisure,0.5
a8177d9ba1,1.0,16.0,2.0,11.0,books_general_interest,1.2
bd7805f885,1.0,30.0,16.0,16.0,computers_accessories,0.95
12a8571fea,1.0,29.0,49.0,58.0,bed_bath_table,1.983
51847bb213,1.0,25.0,32.0,25.0,garden_tools,0.6
0414ce6ba3,2.0,43.0,39.0,20.0,pet_shop,2.7
1f75be631e,2.0,25.0,10.0,15.0,health_beauty,0.2
a0c6107c67,4.0,19.0,3.0,13.0,computers_accessories,0.35
25eb0a9d68,2.0,22.0,23.0,16.0,baby,0.1
3bc16db392,1.0,40.0,15.0,32.0,bed_bath_table,1.65
0e56789eca,3.0,35.0,2.0,25.0,furniture_decor,0.2
92144cc00a,1.0,16.0,16.0,20.0,sports_leisure,1.35
5baf264237,3.0,25.0,25.0,25.0,sports_leisure,0.2
d3153ef55a,1.0,20.0,20.0,20.0,health_beauty,1.4
ad3cad415b,2.0,44.0,34.0,16.0,housewares,2.7
563e96ec35,6.0,60.0,20.0,40.0,construction_tools_construction,10.1
b551128533,2.0,40.0,10.0,40.0,sports_leisure,2.4
6a1281ddeb,1.0,42.0,42.0,26.0,home_appliances_2,6.6
2f280e90c0,1.0,33.0,33.0,31.0,perfumery,0.325
e034c02125,1.0,19.0,14.0,16.0,health_beauty,0.15
5343876e3a,2.0,75.0,15.0,50.0,baby,1.4
b812780d29,1.0,41.0,45.0,11.0,auto,0.8
34c8873cad,4.0,17.0,4.0,13.0,fashion_bags_accessories,0.05
cdd68c0ef3,2.0,30.0,20.0,20.0,furniture_decor,0.45
f7d2c621aa,4.0,16.0,6.0,11.0,stationery,0.1
d065729477,1.0,45.0,15.0,35.0,toys,0.65
8efcb24ccc,1.0,26.0,5.0,21.0,cool_stuff,0.3
7be2cf9042,4.0,62.0,12.0,25.0,housewares,3.0
51f3479189,2.0,42.0,3.0,15.0,computers_accessories,0.45
0c96091f6f,1.0,20.0,4.0,15.0,sports_leisure,0.2
c9fbc1aa8e,2.0,25.0,13.0,24.0,computers_accessories,0.749
e71f3cd0a0,1.0,30.0,30.0,30.0,housewares,0.6
bb741dd30a,1.0,32.0,5.0,16.0,computers_accessories,0.3
89f1e78cec,2.0,16.0,13.0,16.0,sports_leisure,0.1
20b7215f12,2.0,65.0,11.0,11.0,furniture_decor,0.65
